,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sales_price,profit,year,month
2141,2142,2022-08-26,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Furniture,Tables,FUR-TA-10003238,3,29.7,960.3,40.299999999999955,2022,8
2142,2143,2022-04-15,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004675,6,1.5,28.5,-1.5,2022,4
2143,2144,2023-01-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002293,2,0.6,19.4,-0.6000000000000014,2023,1
2144,2145,2022-08-02,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,OFF-FA-10002780,7,0.6,19.4,-0.6000000000000014,2022,8
2145,2146,2022-01-07,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Furniture,Chairs,FUR-CH-10002965,3,16.8,403.2,13.199999999999989,2022,1
2146,2147,2023-07-09,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Binders,OFF-BI-10004781,4,1.2,38.8,-1.2000000000000028,2023,7
2147,2148,2022-03-18,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Storage,OFF-ST-10001713,6,7.5,242.5,32.5,2022,3
2148,2149,2022-04-02,Standard Class,Consumer,United States,Concord,California,94521,West,Furniture,Furnishings,FUR-FU-10003975,1,1.6,38.4,-1.6000000000000014,2022,4
2149,2150,2022-05-31,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001536,5,3.2,76.8,6.799999999999997,2022,5
2150,2151,2023-03-23,Standard Class,Consumer,United States,College Station,Texas,77840,Central,Furniture,Chairs,FUR-CH-10001973,3,6.9,223.1,13.099999999999994,2023,3
2151,2152,2022-10-11,Second Class,Consumer,United States,Saint Louis,Missouri,63116,Central,Technology,Accessories,TEC-AC-10001772,7,3.3,106.7,6.700000000000003,2022,10
2152,2153,2023-03-09,Standard Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Paper,OFF-PA-10002586,3,0.5,9.5,-0.5,2023,3
2153,2154,2023-03-01,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004094,2,0.2,9.8,-0.1999999999999993,2023,3
2154,2155,2022-05-02,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Furniture,Furnishings,FUR-FU-10004973,3,1.0,19.0,-1.0,2022,5
2155,2156,2022-05-20,Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Fasteners,OFF-FA-10000624,6,1.0,19.0,-1.0,2022,5
2156,2157,2023-01-20,First Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Storage,OFF-ST-10001097,3,20.0,480.0,20.0,2023,1
2157,2158,2022-07-13,First Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Storage,OFF-ST-10001469,3,4.8,155.2,5.199999999999989,2022,7
2158,2159,2022-10-12,Standard Class,Home Office,United States,Deltona,Florida,32725,South,Office Supplies,Art,OFF-AR-10004956,4,0.4,19.6,-0.3999999999999986,2022,10
2159,2160,2022-03-30,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10004236,3,0.2,9.8,-0.1999999999999993,2022,3
2160,2161,2022-11-11,Same Day,Consumer,United States,Cincinnati,Ohio,45231,East,Furniture,Furnishings,FUR-FU-10002937,1,3.2,76.8,6.799999999999997,2022,11
2161,2162,2023-08-20,Standard Class,Home Office,United States,Oakland,California,94601,West,Office Supplies,Art,OFF-AR-10003696,1,1.5,28.5,-1.5,2023,8
2162,2163,2022-10-14,Standard Class,Home Office,United States,Manteca,California,95336,West,Office Supplies,Paper,OFF-PA-10004359,3,9.3,300.7,10.699999999999989,2022,10
2163,2164,2023-01-03,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Technology,Accessories,TEC-AC-10002402,3,9.5,180.5,10.5,2023,1
2164,2165,2022-04-01,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Paper,OFF-PA-10000551,2,0.2,9.8,-0.1999999999999993,2022,4
2165,2166,2023-07-23,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Furniture,Furnishings,FUR-FU-10003394,5,2.8,137.2,7.199999999999989,2023,7
2166,2167,2022-12-05,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Art,OFF-AR-10002067,1,0.8,19.2,-0.8000000000000007,2022,12
2167,2168,2023-11-12,Standard Class,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Binders,OFF-BI-10004140,7,0.5,9.5,-0.5,2023,11
2168,2169,2023-08-22,Second Class,Consumer,United States,Kent,Ohio,44240,East,Office Supplies,Art,OFF-AR-10004078,3,0.5,9.5,-0.5,2023,8
2169,2170,2023-10-03,Second Class,Consumer,United States,Kent,Ohio,44240,East,Technology,Accessories,TEC-AC-10000927,3,2.1,67.9,7.900000000000006,2023,10
2170,2171,2022-07-30,Second Class,Consumer,United States,Kent,Ohio,44240,East,Technology,Phones,TEC-PH-10003931,3,2.2,107.8,7.799999999999997,2022,7
2171,2172,2023-09-17,Standard Class,Corporate,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,FUR-CH-10004675,2,12.4,297.6,7.600000000000023,2023,9
2172,2173,2022-06-17,First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004506,3,0.6,19.4,-0.6000000000000014,2022,6
2173,2174,2022-10-01,Standard Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002353,3,0.4,9.6,-0.40000000000000036,2022,10
2174,2175,2022-04-15,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10000943,4,1.8,58.2,8.200000000000003,2022,4
2175,2176,2022-07-28,Standard Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10000740,2,1.0,49.0,-1.0,2022,7
2176,2177,2023-08-24,Standard Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10003001,9,1.2,58.8,8.799999999999997,2023,8
2177,2178,2023-02-04,Standard Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Binders,OFF-BI-10001628,5,2.0,38.0,-2.0,2023,2
2178,2179,2023-06-11,Standard Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10001509,8,3.5,66.5,-3.5,2023,6
2179,2180,2022-05-03,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10000309,7,1.8,88.2,8.200000000000003,2022,5
2180,2181,2022-06-20,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10003923,3,2.0,38.0,-2.0,2022,6
2181,2182,2022-06-11,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10002084,4,22.0,418.0,18.0,2022,6
2182,2183,2023-02-28,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Machines,TEC-MA-10000488,5,160.0,3840.0,360.0,2023,2
2183,2184,2023-11-22,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10001767,5,10.0,190.0,10.0,2023,11
2184,2185,2022-11-19,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10001940,8,3.0,57.0,7.0,2022,11
2185,2186,2022-06-17,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Binders,OFF-BI-10002735,2,2.0,48.0,8.0,2022,6
2186,2187,2022-04-29,Same Day,Consumer,United States,Huntsville,Alabama,35810,South,Technology,Accessories,TEC-AC-10002345,2,0.9,29.1,-0.8999999999999986,2022,4
2187,2188,2022-01-03,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Envelopes,OFF-EN-10003134,6,1.4,68.6,8.599999999999994,2022,1
2188,2189,2022-06-26,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,Furnishings,FUR-FU-10003708,2,3.6,116.4,16.400000000000006,2022,6
2189,2190,2023-04-12,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Phones,TEC-PH-10003645,9,43.5,1406.5,96.5,2023,4
2190,2191,2022-01-30,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10000692,3,3.0,57.0,7.0,2022,1
2191,2192,2022-04-24,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001718,3,4.5,145.5,25.5,2022,4
2192,2193,2022-08-29,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,OFF-AP-10002082,3,2.8,67.2,-2.799999999999997,2022,8
2193,2194,2022-02-20,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001125,4,4.8,115.2,15.200000000000003,2022,2
2194,2195,2023-07-29,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,OFF-AP-10000252,3,1.2,38.8,8.799999999999997,2023,7
2195,2196,2023-06-10,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10003038,5,1.2,38.8,-1.2000000000000028,2023,6
2196,2197,2022-04-13,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,OFF-AR-10000940,2,0.0,0.0,0.0,2022,4
2197,2198,2023-03-17,Standard Class,Consumer,United States,Montgomery,Alabama,36116,South,Office Supplies,Art,OFF-AR-10001954,3,0.5,9.5,-0.5,2023,3
2198,2199,2022-12-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10003177,3,0.6,19.4,-0.6000000000000014,2022,12
2199,2200,2023-02-23,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10000533,1,0.2,9.8,-0.1999999999999993,2023,2
2200,2201,2023-02-18,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Furniture,Furnishings,FUR-FU-10001935,6,0.8,19.2,-0.8000000000000007,2023,2
2201,2202,2022-11-19,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Technology,Phones,TEC-PH-10002563,7,17.6,862.4,52.39999999999998,2022,11
2202,2203,2022-05-12,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10002160,2,0.5,9.5,-0.5,2022,5
2203,2204,2023-05-13,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10004748,3,9.5,180.5,30.5,2023,5
2204,2205,2023-08-13,Standard Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Furniture,Furnishings,FUR-FU-10001473,1,0.6,19.4,-0.6000000000000014,2023,8
2205,2206,2023-03-31,Second Class,Home Office,United States,Bristol,Tennessee,37620,South,Office Supplies,Art,OFF-AR-10000538,3,2.8,67.2,7.200000000000003,2023,3
2206,2207,2022-11-02,Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,OFF-BI-10001098,7,0.6,29.4,9.399999999999999,2022,11
2207,2208,2022-06-30,Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Technology,Phones,TEC-PH-10001552,4,1.6,38.4,-1.6000000000000014,2022,6
2208,2209,2023-11-13,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10000390,4,1.0,19.0,-1.0,2023,11
2209,2210,2023-03-09,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Technology,Phones,TEC-PH-10001079,7,33.2,796.8,116.79999999999995,2023,3
2210,2211,2022-03-23,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10003460,10,2.0,38.0,-2.0,2022,3
2211,2212,2022-12-26,First Class,Corporate,United States,Lincoln Park,Michigan,48146,Central,Office Supplies,Appliances,OFF-AP-10003842,6,8.5,161.5,1.5,2022,12
2212,2213,2023-03-23,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10003535,1,1.5,28.5,8.5,2023,3
2213,2214,2022-05-18,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10002012,1,0.0,0.0,0.0,2022,5
2214,2215,2023-05-26,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10001922,13,2.4,57.6,7.600000000000001,2023,5
2215,2216,2022-06-12,First Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Appliances,OFF-AP-10000576,2,7.2,232.8,32.80000000000001,2022,6
2216,2217,2023-03-04,First Class,Consumer,United States,San Jose,California,95123,West,Furniture,Chairs,FUR-CH-10000553,4,2.2,107.8,17.799999999999997,2023,3
2217,2218,2023-08-25,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10003469,2,0.0,0.0,0.0,2023,8
2218,2219,2022-02-22,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10000145,4,0.5,9.5,-0.5,2022,2
2219,2220,2022-11-29,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10001580,1,0.4,9.6,-0.40000000000000036,2022,11
2220,2221,2023-09-04,Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10001817,4,34.5,1115.5,25.5,2023,9
2221,2222,2022-10-23,Same Day,Consumer,United States,Marion,Ohio,43302,East,Technology,Phones,TEC-PH-10001578,2,24.5,465.5,15.5,2022,10
2222,2223,2022-12-21,Same Day,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Art,OFF-AR-10004078,8,1.2,38.8,8.799999999999997,2022,12
2223,2224,2022-11-30,Same Day,Consumer,United States,Marion,Ohio,43302,East,Furniture,Chairs,FUR-CH-10004860,1,2.8,67.2,7.200000000000003,2022,11
2224,2225,2022-05-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10003790,3,1.5,48.5,-1.5,2022,5
2225,2226,2022-02-02,Second Class,Consumer,United States,Littleton,Colorado,80122,West,Furniture,Bookcases,FUR-BO-10002202,1,1.4,68.6,8.599999999999994,2022,2
2226,2227,2022-08-27,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Fasteners,OFF-FA-10003059,2,0.0,0.0,0.0,2022,8
2227,2228,2023-05-23,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Technology,Phones,TEC-PH-10002496,1,2.4,117.6,7.599999999999994,2023,5
2228,2229,2022-04-03,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10003238,1,9.9,320.1,10.100000000000023,2022,4
2229,2230,2022-01-25,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004390,2,20.1,649.9,109.89999999999998,2022,1
2230,2231,2023-05-28,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10002765,2,2.0,48.0,8.0,2023,5
2231,2232,2022-07-25,Standard Class,Consumer,United States,La Porte,Indiana,46350,Central,Furniture,Furnishings,FUR-FU-10000293,5,15.9,514.1,44.10000000000002,2022,7
2232,2233,2023-07-05,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10003692,5,6.9,223.1,33.099999999999994,2023,7
2233,2234,2022-12-16,Second Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,TEC-PH-10001051,4,16.0,304.0,24.0,2022,12
2234,2235,2023-07-11,Standard Class,Corporate,United States,Burlington,Vermont,5408,East,Technology,Accessories,TEC-AC-10001013,7,6.3,203.7,3.6999999999999886,2023,7
2235,2236,2023-02-20,Second Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Storage,OFF-ST-10000025,2,5.7,184.3,24.30000000000001,2023,2
2236,2237,2022-04-11,Second Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Art,OFF-AR-10000817,8,0.8,19.2,-0.8000000000000007,2022,4
2237,2238,2022-02-14,Standard Class,Home Office,United States,Provo,Utah,84604,West,Office Supplies,Supplies,OFF-SU-10000952,5,0.8,39.2,-0.7999999999999972,2022,2
2238,2239,2022-01-13,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004597,2,1.6,38.4,8.399999999999999,2022,1
2239,2240,2022-12-22,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10003527,1,30.6,989.4,169.39999999999998,2022,12
2240,2241,2022-07-12,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10002982,7,0.8,39.2,9.200000000000003,2022,7
2241,2242,2022-02-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10004165,3,24.5,465.5,-4.5,2022,2
2242,2243,2023-01-04,Standard Class,Home Office,United States,Pasadena,California,91104,West,Office Supplies,Storage,OFF-ST-10003442,2,1.2,58.8,8.799999999999997,2023,1
2243,2244,2023-06-28,Standard Class,Home Office,United States,Pasadena,California,91104,West,Office Supplies,Art,OFF-AR-10003856,2,0.3,9.7,-0.3000000000000007,2023,6
2244,2245,2022-06-28,Standard Class,Home Office,United States,Pasadena,California,91104,West,Office Supplies,Fasteners,OFF-FA-10004248,2,0.2,9.8,-0.1999999999999993,2022,6
2245,2246,2023-05-29,Standard Class,Home Office,United States,Pasadena,California,91104,West,Office Supplies,Appliances,OFF-AP-10001492,1,0.2,9.8,-0.1999999999999993,2023,5
2246,2247,2022-10-28,Standard Class,Home Office,United States,Pasadena,California,91104,West,Technology,Phones,TEC-PH-10004165,3,13.2,646.8,76.79999999999995,2022,10
2247,2248,2022-07-25,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10004285,2,0.4,9.6,-0.40000000000000036,2022,7
2248,2249,2022-10-16,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10001628,5,1.2,38.8,8.799999999999997,2022,10
2249,2250,2022-03-29,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10000546,5,0.3,9.7,-0.3000000000000007,2022,3
2250,2251,2022-11-11,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001391,6,16.2,523.8,63.799999999999955,2022,11
2251,2252,2023-09-26,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000477,3,1.0,19.0,-1.0,2023,9
2252,2253,2023-08-19,Second Class,Home Office,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10004327,3,5.6,134.4,24.400000000000006,2023,8
2253,2254,2022-08-19,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Appliances,OFF-AP-10000696,3,2.0,38.0,-2.0,2022,8
2254,2255,2022-01-08,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Appliances,OFF-AP-10002082,2,1.6,38.4,-1.6000000000000014,2022,1
2255,2256,2022-02-19,Standard Class,Corporate,United States,Bangor,Maine,4401,East,Technology,Phones,TEC-PH-10001944,3,8.8,431.2,21.19999999999999,2022,2
2256,2257,2023-01-02,Standard Class,Corporate,United States,Bangor,Maine,4401,East,Furniture,Furnishings,FUR-FU-10004952,2,2.2,107.8,7.799999999999997,2023,1
